match_id,game_time,placement,level,gold_left,augments,traits,units
NA1_5254832405,2025-03-27 21:36:26.169000+00:00,3,9,4,[],"['TFT13_Ambassador-1', 'TFT13_Hextech-1', 'TFT13_Hoverboard-2', 'TFT13_MissMageTrait-1', 'TFT13_Sniper-1', 'TFT13_Watcher-3']","['TFT13_Amumu (2★)', 'TFT13_Vladimir (2★)', 'TFT13_Prime (2★)', 'TFT13_Zeri (3★)', 'TFT13_KogMaw (2★)', 'TFT13_FlyGuy (2★)', 'TFT13_Garen (2★)', 'TFT13_Ekko (1★)', 'TFT13_MissMage (1★)']"
NA1_5254819490,2025-03-27 20:58:44.733000+00:00,5,9,22,[],"['TFT13_Bruiser-1', 'TFT13_FormSwapper-3', 'TFT13_HighRoller-1', 'TFT13_Pugilist-4', 'TFT13_Warband-1']","['TFT13_Draven (2★)', 'TFT13_Red (2★)', 'TFT13_Urgot (2★)', 'TFT13_Sett (2★)', 'tft13_swain (2★)', 'TFT13_Gangplank (1★)', 'tft13_elise (2★)', 'TFT13_Vi (2★)', 'TFT13_Jayce (2★)', 'TFT13_Lieutenant (2★)', 'TFT13_JayceSummon (2★)']"
NA1_5254809114,2025-03-27 20:24:53.106000+00:00,6,9,2,[],"['TFT13_Ambassador-1', 'TFT13_Challenger-3', 'TFT13_Hextech-3', 'TFT13_Infused-1', 'TFT13_Warband-1']","['TFT13_Amumu (2★)', 'TFT13_Nocturne (3★)', 'TFT13_Akali (2★)', 'TFT13_Blitzcrank (2★)', 'TFT13_KogMaw (2★)', 'TFT13_TwistedFate (2★)', 'TFT13_Ambessa (1★)', 'TFT13_Malzahar (1★)', 'TFT13_Mordekaiser (1★)']"
NA1_5254789404,2025-03-27 19:20:09.409000+00:00,8,5,3,[],"['TFT13_Sorcerer-2', 'TFT13_Watcher-1']","['TFT13_Lux (2★)', 'TFT13_Amumu (2★)', 'TFT13_Darius (2★)', 'TFT13_Zyra (2★)', 'TFT13_Vladimir (1★)']"
NA1_5254775789,2025-03-27 18:32:31.209000+00:00,1,10,0,[],"['TFT13_Ambassador-2', 'TFT13_Cabal-1', 'TFT13_Sorcerer-2', 'TFT13_Warband-1', 'TFT13_Watcher-2']","['TFT13_Darius (2★)', 'TFT13_Vladimir (3★)', 'TFT13_Tristana (2★)', 'TFT13_Nami (2★)', 'TFT13_FlyGuy (2★)', 'tft13_elise (2★)', 'TFT13_Ambessa (2★)', 'TFT13_Garen (2★)', 'TFT13_Zoe (1★)', 'TFT13_LeBlanc (1★)', 'TFT13_Sion (1★)']"
NA1_5254367091,2025-03-26 23:45:43.487000+00:00,2,9,1,[],"['TFT13_Ambassador-1', 'TFT13_Cabal-2', 'TFT13_FormSwapper-3', 'TFT13_Sorcerer-3', 'TFT13_Watcher-1']","['TFT13_Lux (1★)', 'TFT13_Vladimir (2★)', 'tft13_swain (2★)', 'TFT13_Cassiopeia (1★)', 'TFT13_Gangplank (2★)', 'tft13_elise (2★)', 'TFT13_Garen (2★)', 'TFT13_Zoe (2★)', 'TFT13_Jayce (1★)', 'TFT13_LeBlanc (2★)', 'TFT13_Sion (2★)', 'TFT13_JayceSummon (1★)']"
NA1_5254349976,2025-03-26 23:10:15.629000+00:00,5,8,0,[],"['TFT13_Ambassador-1', 'TFT13_Challenger-3', 'TFT13_Rebel-1', 'TFT13_Squad-1', 'TFT13_Titan-2', 'TFT13_Warband-1']","['TFT13_Irelia (2★)', 'TFT13_Nocturne (3★)', 'TFT13_Rell (2★)', 'TFT13_Akali (3★)', 'TFT13_Beardy (3★)', 'TFT13_TwistedFate (3★)', 'TFT13_Ambessa (2★)', 'TFT13_Illaoi (2★)']"
NA1_5254329776,2025-03-26 22:28:03.294000+00:00,4,9,0,[],"['TFT13_Academy-1', 'TFT13_Bruiser-1', 'TFT13_FormSwapper-1', 'TFT13_Invoker-3', 'TFT13_Titan-1']","['TFT13_Morgana (3★)', 'TFT13_Leona (3★)', 'TFT13_Rell (3★)', 'TFT13_RenataGlasc (3★)', 'TFT13_NunuWillump (2★)', 'TFT13_Heimerdinger (2★)', 'TFT13_Elise (1★)', 'TFT13_Jayce (1★)', 'TFT13_Malzahar (1★)', 'TFT13_JayceSummon (1★)']"
NA1_5254310311,2025-03-26 21:48:50.565000+00:00,4,9,1,[],"['TFT13_Cabal-2', 'TFT13_Infused-3', 'TFT13_Sorcerer-1']","['TFT13_Vladimir (2★)', 'TFT13_Ziggs (1★)', 'TFT13_Blitzcrank (2★)', 'TFT13_Cassiopeia (2★)', 'tft13_elise (2★)', 'TFT13_Silco (2★)', 'TFT13_DrMundo (2★)', 'TFT13_LeBlanc (2★)', 'TFT13_Mordekaiser (2★)', 'TFT13_Sion (2★)', 'tft13_elise (2★)']"
NA1_5254296200,2025-03-26 21:03:27.329000+00:00,2,8,50,[],"['TFT13_Bruiser-3', 'TFT13_Experiment-1', 'TFT13_Sniper-1', 'TFT13_Squad-1']","['TFT13_Fish (2★)', 'TFT13_Sett (2★)', 'TFT13_Chainsaw (2★)', 'TFT13_NunuWillump (2★)', 'tft13_elise (1★)', 'TFT13_DrMundo (2★)', 'TFT13_Twitch (2★)', 'TFT13_Caitlyn (1★)']"
NA1_5254279615,2025-03-26 20:35:06.498000+00:00,7,9,7,[],"['TFT13_FormSwapper-2', 'TFT13_HighRoller-1', 'TFT13_Pugilist-4', 'TFT13_Warband-1']","['TFT13_Draven (2★)', 'TFT13_Red (1★)', 'TFT13_Urgot (2★)', 'TFT13_Sett (1★)', 'tft13_swain (2★)', 'TFT13_Gangplank (2★)', 'TFT13_Vi (1★)', 'TFT13_Jayce (1★)', 'TFT13_Lieutenant (1★)', 'TFT13_JayceSummon (1★)']"
NA1_5254247017,2025-03-26 18:35:24.807000+00:00,1,9,32,[],"['TFT13_Ambassador-1', 'TFT13_FormSwapper-3', 'TFT13_MachineHerald-1', 'TFT13_Pugilist-1', 'TFT13_Warband-3']","['TFT13_Darius (2★)', 'TFT13_Draven (2★)', 'TFT13_Rell (2★)', 'tft13_swain (2★)', 'TFT13_Gangplank (2★)', 'TFT13_Elise (2★)', 'TFT13_Ambessa (2★)', 'TFT13_Jayce (2★)', 'TFT13_Mordekaiser (1★)', 'TFT13_Viktor (1★)', 'TFT13_JayceSummon (2★)']"
NA1_5254077803,2025-03-26 05:40:19.902000+00:00,1,8,58,[],"['TFT13_Ambassador-1', 'TFT13_Challenger-3', 'TFT13_Hextech-3']","['TFT13_Amumu (2★)', 'TFT13_Nocturne (3★)', 'TFT13_Akali (2★)', 'TFT13_Blitzcrank (2★)', 'TFT13_KogMaw (2★)', 'TFT13_TwistedFate (2★)', 'TFT13_Ambessa (2★)', 'TFT13_Malzahar (1★)']"
NA1_5254052993,2025-03-26 05:01:31.773000+00:00,2,8,1,[],"['TFT13_Bruiser-1', 'TFT13_FormSwapper-1', 'TFT13_HighRoller-1', 'TFT13_Martialist-1', 'TFT13_MissMageTrait-1', 'TFT13_Pugilist-3', 'TFT13_Scrap-1', 'TFT13_Squad-1']","['TFT13_Urgot (2★)', 'TFT13_Sett (1★)', 'TFT13_Gangplank (2★)', 'tft13_elise (2★)', 'TFT13_Corki (2★)', 'TFT13_Vi (2★)', 'TFT13_Lieutenant (1★)', 'TFT13_MissMage (1★)']"
NA1_5254029834,2025-03-26 04:25:36.161000+00:00,5,8,2,[],"['TFT13_Family-2', 'TFT13_HighRoller-1', 'TFT13_MachineHerald-1', 'TFT13_Pugilist-2', 'TFT13_Warband-1', 'TFT13_Watcher-1']","['TFT13_Darius (3★)', 'TFT13_Draven (3★)', 'TFT13_Blue (3★)', 'TFT13_Red (3★)', 'TFT13_Prime (2★)', 'TFT13_Vi (2★)', 'TFT13_Lieutenant (1★)', 'TFT13_Viktor (1★)']"
NA1_5254003417,2025-03-26 03:48:00.432000+00:00,3,9,0,[],"['TFT13_Ambassador-1', 'TFT13_Bruiser-3', 'TFT13_FormSwapper-1', 'TFT13_Martialist-1', 'TFT13_Scrap-1']","['TFT13_Trundle (3★)', 'TFT13_Fish (2★)', 'TFT13_Tristana (2★)', 'TFT13_Sett (2★)', 'TFT13_Chainsaw (2★)', 'TFT13_NunuWillump (1★)', 'tft13_elise (1★)', 'TFT13_Corki (2★)', 'TFT13_Jayce (1★)', 'TFT13_JayceSummon (1★)']"
NA1_5253471182,2025-03-25 04:16:16.102000+00:00,3,9,1,[],"['TFT13_Bruiser-1', 'TFT13_Experiment-2', 'TFT13_FormSwapper-1', 'TFT13_MissMageTrait-1', 'TFT13_Pugilist-1', 'TFT13_Sniper-1', 'TFT13_Squad-1']","['TFT13_Urgot (1★)', 'TFT13_NunuWillump (2★)', 'TFT13_Elise (2★)', 'TFT13_DrMundo (2★)', 'TFT13_Twitch (2★)', 'TFT13_Vi (1★)', 'TFT13_Jayce (1★)', 'TFT13_Caitlyn (1★)', 'TFT13_MissMage (2★)', 'TFT13_JayceSummon (1★)']"
NA1_5253441327,2025-03-25 03:32:57.852000+00:00,2,9,0,[],"['TFT13_Bruiser-1', 'TFT13_FormSwapper-3', 'TFT13_HighRoller-1', 'TFT13_Pugilist-4', 'TFT13_Warband-1']","['TFT13_Draven (2★)', 'TFT13_Red (2★)', 'TFT13_Urgot (1★)', 'TFT13_Sett (2★)', 'tft13_swain (2★)', 'TFT13_Gangplank (2★)', 'tft13_elise (2★)', 'TFT13_Vi (2★)', 'TFT13_Jayce (1★)', 'TFT13_Lieutenant (1★)', 'TFT13_JayceSummon (1★)']"
NA1_5253421014,2025-03-25 03:01:37.388000+00:00,6,8,0,[],"['TFT13_Ambassador-2', 'TFT13_Sorcerer-3', 'TFT13_Warband-1', 'TFT13_Watcher-1']","['TFT13_Vladimir (2★)', 'TFT13_Tristana (1★)', 'tft13_swain (2★)', 'TFT13_Nami (2★)', 'TFT13_Ambessa (1★)', 'TFT13_Garen (1★)', 'TFT13_Zoe (2★)', 'TFT13_LeBlanc (2★)']"
NA1_5253398953,2025-03-25 02:37:17.763000+00:00,6,6,51,[],"['TFT13_Ambassador-2', 'TFT13_Martialist-1', 'TFT13_Sorcerer-1', 'TFT13_Watcher-1']","['TFT13_Vladimir (3★)', 'TFT13_Tristana (3★)', 'TFT13_Urgot (2★)', 'TFT13_Nami (2★)', 'TFT13_Ambessa (2★)', 'TFT13_Garen (1★)']"
NA1_5253222403,2025-03-24 21:28:40.594000+00:00,4,8,1,[],"['TFT13_Ambassador-1', 'TFT13_Challenger-3', 'TFT13_Hextech-2', 'TFT13_MachineHerald-1']","['TFT13_Nocturne (3★)', 'TFT13_Akali (2★)', 'TFT13_Blitzcrank (2★)', 'TFT13_KogMaw (2★)', 'TFT13_TwistedFate (2★)', 'TFT13_Ambessa (1★)', 'TFT13_Malzahar (1★)', 'TFT13_Viktor (1★)']"
NA1_5253207202,2025-03-24 20:49:47.260000+00:00,6,9,1,[],"['TFT13_Ambusher-1', 'TFT13_HighRoller-1', 'TFT13_JunkerKing-1', 'TFT13_Pugilist-1', 'TFT13_Sniper-1', 'TFT13_Squad-4', 'TFT13_Teamup_Sisters-1', 'TFT13_Titan-1']","['TFT13_Fish (2★)', 'TFT13_Shooter (2★)', 'TFT13_Camille (1★)', 'TFT13_Beardy (2★)', 'TFT13_Vi (2★)', 'TFT13_Lieutenant (2★)', 'TFT13_Rumble (1★)', 'tft13_jinx (2★)', 'TFT13_Caitlyn (1★)']"
NA1_5253191955,2025-03-24 20:10:16.231000+00:00,2,9,21,[],"['TFT13_Ambusher-1', 'TFT13_Rebel-3', 'TFT13_Titan-1']","['TFT13_Irelia (2★)', 'TFT13_Akali (2★)', 'TFT13_Sett (2★)', 'TFT13_Ezreal (2★)', 'TFT13_Ekko (1★)', 'TFT13_Illaoi (2★)', 'TFT13_Zoe (2★)', 'tft13_jinx (1★)']"
NA1_5253180827,2025-03-24 19:42:59.171000+00:00,8,8,2,[],"['TFT13_Ambassador-1', 'TFT13_BloodHunter-1', 'TFT13_FormSwapper-1', 'TFT13_Warband-3']","['TFT13_Darius (1★)', 'TFT13_Draven (2★)', 'TFT13_Rell (1★)', 'tft13_swain (2★)', 'TFT13_Elise (2★)', 'TFT13_Ambessa (1★)', 'TFT13_Mordekaiser (1★)', 'TFT13_Warwick (1★)']"
NA1_5252770064,2025-03-24 00:59:55.695000+00:00,3,9,8,[],"['TFT13_BloodHunter-1', 'TFT13_Bruiser-1', 'TFT13_Experiment-3', 'TFT13_Infused-1', 'TFT13_Pugilist-1']","['TFT13_Zyra (2★)', 'TFT13_Urgot (2★)', 'TFT13_Blitzcrank (2★)', 'TFT13_NunuWillump (2★)', 'tft13_elise (2★)', 'TFT13_DrMundo (2★)', 'TFT13_Twitch (2★)', 'TFT13_Vi (2★)', 'TFT13_Warwick (1★)']"
NA1_5252745063,2025-03-24 00:24:34.565000+00:00,3,7,1,[],"['TFT13_Ambassador-1', 'TFT13_Ambusher-4', 'TFT13_Hoverboard-1', 'TFT13_JunkerKing-1', 'TFT13_MissMageTrait-1', 'TFT13_Scrap-1', 'TFT13_Squad-1', 'TFT13_Titan-1', 'TFT13_Watcher-1']","['TFT13_Blue (2★)', 'TFT13_Camille (3★)', 'TFT13_Gremlin (3★)', 'TFT13_FlyGuy (3★)', 'TFT13_Beardy (2★)', 'TFT13_Garen (2★)', 'TFT13_Ekko (2★)', 'TFT13_Rumble (1★)', 'TFT13_MissMage (1★)']"
NA1_5252676152,2025-03-23 22:27:13.937000+00:00,4,9,0,[],"['TFT13_Academy-1', 'TFT13_Bruiser-1', 'TFT13_FormSwapper-1', 'TFT13_Invoker-3', 'TFT13_Titan-1']","['TFT13_Morgana (2★)', 'TFT13_Leona (2★)', 'TFT13_Rell (2★)', 'TFT13_RenataGlasc (1★)', 'TFT13_NunuWillump (2★)', 'TFT13_Heimerdinger (2★)', 'tft13_elise (2★)', 'TFT13_Jayce (1★)', 'TFT13_Malzahar (2★)', 'TFT13_JayceSummon (1★)']"
NA1_5252657242,2025-03-23 21:52:18.094000+00:00,4,9,0,[],"['TFT13_Ambassador-2', 'TFT13_FormSwapper-1', 'TFT13_HighRoller-1', 'TFT13_Martialist-1', 'TFT13_Pugilist-1', 'TFT13_Scrap-1', 'TFT13_Warband-1', 'TFT13_Watcher-1']","['TFT13_Darius (2★)', 'TFT13_Tristana (1★)', 'TFT13_Nami (2★)', 'TFT13_Gangplank (2★)', 'TFT13_Ambessa (2★)', 'TFT13_Garen (2★)', 'TFT13_Corki (2★)', 'TFT13_Jayce (1★)', 'TFT13_Lieutenant (2★)', 'TFT13_Caitlyn (2★)', 'TFT13_JayceSummon (1★)']"
NA1_5252629403,2025-03-23 21:04:27.026000+00:00,8,8,10,[],"['TFT13_Bruiser-3', 'TFT13_Experiment-1', 'TFT13_Sniper-1', 'TFT13_Squad-1']","['TFT13_Fish (1★)', 'TFT13_Sett (1★)', 'TFT13_Chainsaw (2★)', 'TFT13_NunuWillump (2★)', 'tft13_elise (1★)', 'TFT13_DrMundo (2★)', 'TFT13_Twitch (2★)', 'TFT13_Caitlyn (1★)']"
NA1_5252612866,2025-03-23 20:31:41.090000+00:00,7,9,2,[],"['TFT13_Ambassador-1', 'TFT13_Cabal-3', 'TFT13_Infused-2', 'TFT13_Sorcerer-1', 'TFT13_Watcher-1']","['TFT13_Morgana (2★)', 'TFT13_Vladimir (2★)', 'TFT13_Cassiopeia (2★)', 'tft13_elise (2★)', 'TFT13_Silco (2★)', 'TFT13_Garen (1★)', 'TFT13_DrMundo (2★)', 'TFT13_LeBlanc (1★)', 'TFT13_Mordekaiser (2★)', 'TFT13_Sion (3★)']"
NA1_5252180808,2025-03-23 02:21:58.446000+00:00,6,9,2,[],"['TFT13_Bruiser-1', 'TFT13_Experiment-1', 'TFT13_FormSwapper-1', 'TFT13_Hextech-1', 'TFT13_Infused-1', 'TFT13_Sniper-2', 'TFT13_Squad-1']","['TFT13_Shooter (2★)', 'TFT13_Blitzcrank (2★)', 'TFT13_KogMaw (2★)', 'TFT13_NunuWillump (2★)', 'tft13_elise (2★)', 'TFT13_DrMundo (2★)', 'TFT13_Twitch (2★)', 'TFT13_Jayce (1★)', 'TFT13_Caitlyn (1★)', 'TFT13_JayceSummon (1★)']"
NA1_5252151572,2025-03-23 01:41:05.136000+00:00,3,9,7,[],"['TFT13_Ambassador-1', 'TFT13_FormSwapper-3', 'TFT13_HighRoller-1', 'TFT13_Pugilist-1', 'TFT13_Warband-3']","['TFT13_Darius (2★)', 'TFT13_Rell (2★)', 'tft13_swain (3★)', 'TFT13_Gangplank (2★)', 'tft13_elise (2★)', 'TFT13_Ambessa (2★)', 'TFT13_Jayce (2★)', 'TFT13_Mordekaiser (1★)', 'TFT13_Lieutenant (2★)', 'TFT13_JayceSummon (2★)']"
NA1_5252125606,2025-03-23 01:01:47.982000+00:00,3,8,0,[],"['TFT13_Ambassador-1', 'TFT13_Hextech-1', 'TFT13_Hoverboard-1', 'TFT13_MachineHerald-1', 'TFT13_Sniper-1', 'TFT13_Watcher-2']","['TFT13_Amumu (2★)', 'TFT13_Prime (2★)', 'TFT13_Zeri (3★)', 'TFT13_KogMaw (2★)', 'TFT13_FlyGuy (3★)', 'TFT13_Garen (2★)', 'TFT13_Twitch (1★)', 'TFT13_Viktor (2★)']"
NA1_5252108794,2025-03-23 00:23:51.325000+00:00,2,9,11,[],"['TFT13_Cabal-3', 'TFT13_Infused-3', 'TFT13_Sorcerer-1']","['TFT13_Vladimir (2★)', 'TFT13_Ziggs (1★)', 'TFT13_Blitzcrank (2★)', 'TFT13_Cassiopeia (2★)', 'tft13_elise (2★)', 'TFT13_Silco (2★)', 'TFT13_DrMundo (2★)', 'TFT13_LeBlanc (2★)', 'TFT13_Mordekaiser (2★)', 'TFT13_Sion (3★)']"
NA1_5251145841,2025-03-21 05:46:35.305000+00:00,2,7,1,[],"['TFT13_Ambassador-1', 'TFT13_Challenger-3', 'TFT13_Hextech-3', 'TFT13_Infused-1', 'TFT13_MissMageTrait-1']","['TFT13_Amumu (3★)', 'TFT13_Nocturne (3★)', 'TFT13_Akali (3★)', 'TFT13_Blitzcrank (3★)', 'TFT13_KogMaw (3★)', 'TFT13_Ambessa (2★)', 'TFT13_Malzahar (1★)', 'TFT13_MissMage (1★)']"
NA1_5251120770,2025-03-21 05:03:29.004000+00:00,3,9,0,[],"['TFT13_Ambassador-1', 'TFT13_FormSwapper-3', 'TFT13_JunkerKing-1', 'TFT13_Pugilist-1', 'TFT13_Scrap-1', 'TFT13_Titan-1', 'TFT13_Warband-3']","['TFT13_Draven (1★)', 'TFT13_Rell (2★)', 'tft13_swain (2★)', 'TFT13_Gangplank (2★)', 'tft13_elise (2★)', 'TFT13_Ambessa (2★)', 'TFT13_Jayce (2★)', 'TFT13_Mordekaiser (2★)', 'TFT13_Rumble (2★)', 'TFT13_JayceSummon (2★)']"
NA1_5251092192,2025-03-21 04:25:39.999000+00:00,2,9,1,[],"['TFT13_Ambusher-1', 'TFT13_HighRoller-1', 'TFT13_Pugilist-1', 'TFT13_Rebel-3', 'TFT13_Teamup_UnlikelyDuo-1', 'TFT13_Titan-1']","['TFT13_Irelia (2★)', 'TFT13_Akali (1★)', 'TFT13_Sett (2★)', 'TFT13_Ezreal (1★)', 'TFT13_Ekko (2★)', 'TFT13_Illaoi (2★)', 'TFT13_Zoe (2★)', 'TFT13_Lieutenant (2★)', 'tft13_jinx (1★)']"
NA1_5249934942,2025-03-19 02:29:12.873000+00:00,2,9,20,[],"['TFT13_Ambassador-1', 'TFT13_Cabal-2', 'TFT13_Infused-2', 'TFT13_Sorcerer-1', 'TFT13_Teamup_Menaces-1', 'TFT13_Watcher-1']","['TFT13_Blue (2★)', 'TFT13_Vladimir (1★)', 'TFT13_Cassiopeia (2★)', 'tft13_elise (2★)', 'TFT13_Silco (2★)', 'TFT13_Garen (1★)', 'TFT13_DrMundo (2★)', 'TFT13_LeBlanc (1★)', 'TFT13_Mordekaiser (1★)', 'TFT13_Sion (2★)']"
NA1_5249570432,2025-03-18 07:41:32.662000+00:00,8,8,4,[],"['TFT13_Ambassador-1', 'TFT13_Bruiser-1', 'TFT13_MachineHerald-1', 'TFT13_Rebel-3', 'TFT13_Titan-1']","['TFT13_Irelia (2★)', 'TFT13_Sett (2★)', 'tft13_elise (1★)', 'TFT13_Garen (2★)', 'TFT13_Illaoi (2★)', 'TFT13_Zoe (2★)', 'tft13_jinx (1★)', 'TFT13_Viktor (1★)']"
NA1_5249559903,2025-03-18 07:04:56.666000+00:00,6,9,3,[],"['TFT13_Cabal-2', 'TFT13_Infused-3', 'TFT13_Sorcerer-1']","['TFT13_Vladimir (2★)', 'TFT13_Ziggs (1★)', 'TFT13_Blitzcrank (2★)', 'TFT13_Cassiopeia (2★)', 'tft13_elise (1★)', 'TFT13_Silco (2★)', 'TFT13_DrMundo (2★)', 'TFT13_LeBlanc (1★)', 'TFT13_Mordekaiser (2★)', 'TFT13_Sion (2★)']"
NA1_5249539408,2025-03-18 06:29:20.766000+00:00,4,10,1,[],"['TFT13_Ambassador-1', 'TFT13_Hextech-1', 'TFT13_Hoverboard-2', 'TFT13_Sniper-1', 'TFT13_Sorcerer-1', 'TFT13_Watcher-3']","['TFT13_Amumu (2★)', 'TFT13_Darius (2★)', 'TFT13_Vladimir (1★)', 'TFT13_Prime (3★)', 'TFT13_Zeri (3★)', 'TFT13_KogMaw (1★)', 'TFT13_FlyGuy (3★)', 'TFT13_Garen (2★)', 'TFT13_Ekko (2★)', 'TFT13_LeBlanc (2★)']"
NA1_5249520634,2025-03-18 05:51:09.283000+00:00,8,8,1,[],"['TFT13_Ambassador-1', 'TFT13_BloodHunter-1', 'TFT13_HighRoller-1', 'TFT13_JunkerKing-1', 'TFT13_Pugilist-1', 'TFT13_Sniper-1', 'TFT13_Squad-2', 'TFT13_Titan-1']","['TFT13_Shooter (2★)', 'TFT13_Camille (2★)', 'TFT13_Beardy (2★)', 'TFT13_Ambessa (1★)', 'TFT13_Vi (2★)', 'TFT13_Lieutenant (1★)', 'TFT13_Rumble (1★)', 'TFT13_Caitlyn (1★)', 'TFT13_Warwick (1★)']"
NA1_5249496646,2025-03-18 05:10:13.309000+00:00,4,9,2,[],"['TFT13_Ambassador-2', 'TFT13_MachineHerald-1', 'TFT13_Martialist-3', 'TFT13_Pugilist-1']","['TFT13_Tristana (3★)', 'TFT13_Urgot (3★)', 'TFT13_Ezreal (2★)', 'TFT13_Nami (2★)', 'TFT13_Ambessa (2★)', 'TFT13_Garen (2★)', 'TFT13_DrMundo (1★)', 'TFT13_Corki (2★)', 'TFT13_Vi (2★)', 'TFT13_Viktor (1★)']"
NA1_5247157643,2025-03-14 08:04:37.697000+00:00,6,8,2,[],"['TFT13_JunkerKing-1', 'TFT13_Sniper-1', 'TFT13_Squad-4', 'TFT13_Titan-1']","['TFT13_Fish (2★)', 'TFT13_Shooter (1★)', 'TFT13_Camille (1★)', 'TFT13_Beardy (2★)', 'TFT13_TwistedFate (1★)', 'TFT13_Vi (2★)', 'TFT13_Rumble (1★)', 'TFT13_Caitlyn (1★)']"
NA1_5247143158,2025-03-14 07:25:13.386000+00:00,3,9,3,[],"['TFT13_Bruiser-3', 'TFT13_Experiment-1', 'TFT13_FormSwapper-1', 'TFT13_MissMageTrait-1', 'TFT13_Sniper-1', 'TFT13_Squad-1']","['TFT13_Fish (1★)', 'TFT13_Sett (2★)', 'TFT13_Chainsaw (2★)', 'TFT13_NunuWillump (2★)', 'tft13_elise (2★)', 'TFT13_DrMundo (2★)', 'TFT13_Twitch (2★)', 'TFT13_Jayce (1★)', 'TFT13_Caitlyn (2★)', 'TFT13_MissMage (1★)', 'TFT13_JayceSummon (1★)']"
NA1_5246447926,2025-03-13 03:39:27.078000+00:00,6,8,34,[],"['TFT13_BloodHunter-1', 'TFT13_HighRoller-1', 'TFT13_Pugilist-2', 'TFT13_Sniper-1', 'TFT13_Squad-3']","['TFT13_Fish (2★)', 'TFT13_Shooter (2★)', 'TFT13_Camille (2★)', 'TFT13_Gangplank (1★)', 'TFT13_Beardy (2★)', 'TFT13_Vi (2★)', 'TFT13_Lieutenant (1★)', 'TFT13_Caitlyn (1★)', 'TFT13_Warwick (1★)']"
NA1_5246421024,2025-03-13 03:05:13.245000+00:00,5,8,1,[],"['TFT13_Ambusher-1', 'TFT13_Bruiser-1', 'TFT13_JunkerKing-1', 'TFT13_Rebel-3', 'TFT13_Scrap-1', 'TFT13_Titan-2']","['TFT13_Irelia (2★)', 'TFT13_Akali (2★)', 'TFT13_Sett (2★)', 'tft13_elise (1★)', 'TFT13_Ekko (1★)', 'TFT13_Illaoi (2★)', 'TFT13_Zoe (2★)', 'TFT13_Rumble (1★)', 'tft13_jinx (2★)']"
NA1_5246392988,2025-03-13 02:29:07.776000+00:00,1,10,2,[],"['TFT13_Academy-1', 'TFT13_Bruiser-1', 'TFT13_Cabal-3', 'TFT13_FormSwapper-1', 'TFT13_Invoker-3', 'TFT13_JunkerKing-1', 'TFT13_Titan-2']","['TFT13_Morgana (2★)', 'TFT13_Vex (2★)', 'TFT13_Leona (2★)', 'TFT13_Rell (2★)', 'TFT13_Cassiopeia (1★)', 'TFT13_NunuWillump (3★)', 'TFT13_Heimerdinger (2★)', 'tft13_elise (2★)', 'TFT13_Jayce (1★)', 'TFT13_Malzahar (2★)', 'TFT13_LeBlanc (2★)', 'TFT13_Rumble (2★)', 'TFT13_JayceSummon (1★)', 'TFT13_Sion (3★)']"
NA1_5246269470,2025-03-12 23:02:09.174000+00:00,4,9,49,[],"['TFT13_Ambassador-2', 'TFT13_FormSwapper-1', 'TFT13_Sorcerer-2', 'TFT13_Warband-1', 'TFT13_Watcher-1']","['TFT13_Lux (2★)', 'TFT13_Vladimir (2★)', 'TFT13_Tristana (2★)', 'tft13_swain (2★)', 'TFT13_Nami (2★)', 'tft13_elise (1★)', 'TFT13_Ambessa (2★)', 'TFT13_Garen (1★)', 'TFT13_Zoe (1★)']"
NA1_5246247685,2025-03-12 22:34:12.447000+00:00,1,9,2,[],"['TFT13_Academy-1', 'TFT13_Bruiser-1', 'TFT13_Cabal-2', 'TFT13_FormSwapper-1', 'TFT13_Invoker-3', 'TFT13_Titan-1']","['TFT13_Morgana (2★)', 'TFT13_Leona (2★)', 'TFT13_Rell (2★)', 'TFT13_NunuWillump (2★)', 'TFT13_Heimerdinger (2★)', 'tft13_elise (2★)', 'TFT13_Jayce (1★)', 'TFT13_Malzahar (2★)', 'TFT13_LeBlanc (1★)', 'TFT13_Sion (2★)', 'TFT13_JayceSummon (1★)']"
NA1_5246233075,2025-03-12 21:52:13.108000+00:00,2,9,1,[],"['TFT13_Academy-1', 'TFT13_Bruiser-1', 'TFT13_FormSwapper-1', 'TFT13_Invoker-3', 'TFT13_Titan-1']","['TFT13_Morgana (2★)', 'TFT13_Leona (2★)', 'TFT13_Rell (2★)', 'TFT13_RenataGlasc (2★)', 'TFT13_NunuWillump (2★)', 'TFT13_Heimerdinger (2★)', 'tft13_elise (2★)', 'TFT13_Jayce (2★)', 'TFT13_Malzahar (2★)', 'TFT13_JayceSummon (2★)']"
NA1_5240766878,2025-03-03 08:50:35.901000+00:00,8,8,2,[],"['TFT13_Ambassador-1', 'TFT13_Cabal-1', 'TFT13_FormSwapper-1', 'TFT13_Infused-2', 'TFT13_Watcher-1']","['TFT13_Vladimir (2★)', 'TFT13_Ziggs (1★)', 'TFT13_Cassiopeia (2★)', 'tft13_elise (2★)', 'TFT13_Silco (2★)', 'TFT13_Garen (2★)', 'TFT13_DrMundo (2★)', 'TFT13_Jayce (1★)', 'TFT13_Sion (1★)', 'TFT13_JayceSummon (1★)']"
